ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE,CONCISE_TITLE
2359,20927,Mal carcnoid hindgut NOS,"Malignant carcinoid tumor of hindgut, not otherwise specified",Gastrointestinal Carcinoid Tumor
2360,20929,Malig carcinoid oth site,Malignant carcinoid tumor of other sites,Malignant Carcinoid Tumor
2361,20930,Malig neuroendo ca NOS,"Malignant poorly differentiated neuroendocrine carcinoma, any site",Poorly Differentiated Neuroendocrine Carcinoma
2362,20931,Merkel cell ca-face,Merkel cell carcinoma of the face,Merkel Cell Carcinoma Face
2363,20932,Merkel cell ca-sclp/neck,Merkel cell carcinoma of the scalp and neck,Merkel Cell Carcinoma
2364,20933,Merkel cell ca-up limb,Merkel cell carcinoma of the upper limb,Merkel Cell Carcinoma of the Upper Limb
2365,20934,Merkel cell ca-low limb,Merkel cell carcinoma of the lower limb,Merkel Cell Carcinoma of Lower Limb
2366,20935,Merkel cell ca-trunk,Merkel cell carcinoma of the trunk,Merkel Cell Carcinoma
2367,20936,Merkel cell ca-oth sites,Merkel cell carcinoma of other sites,Merkel Cell Carcinoma
2368,20940,Ben crcnoid sm intst NOS,"Benign carcinoid tumor of the small intestine, unspecified portion",Small Intestine Carcinoid Tumor
2369,20941,Ben carcinoid duodenum,Benign carcinoid tumor of the duodenum,Duodenal Carcinoid Tumor
2370,20942,Benign carcinoid jejunum,Benign carcinoid tumor of the jejunum,Jejunal Carcinoid Tumor
2371,20943,Benign carcinoid ileum,Benign carcinoid tumor of the ileum,Ileal Carcinoid Tumor
2372,20950,Ben crcnoid lg intst NOS,"Benign carcinoid tumor of the large intestine, unspecified portion",Large Intestine Carcinoid Tumor
2373,20951,Ben carcinoid appendix,Benign carcinoid tumor of the appendix,Appendiceal Carcinoid Tumor
2374,20952,Benign carcinoid cecum,Benign carcinoid tumor of the cecum,Cecum Carcinoid Tumor
2375,20953,Ben carcinoid asc colon,Benign carcinoid tumor of the ascending colon,Ascending Colon Carcinoid Tumor
2376,20954,Ben crcinoid trans colon,Benign carcinoid tumor of the transverse colon,Transverse Colon Carcinoid Tumor
2377,20955,Ben carcinoid desc colon,Benign carcinoid tumor of the descending colon,Descending Colon Carcinoid Tumor
2378,20956,Ben carcinoid sig colon,Benign carcinoid tumor of the sigmoid colon,Sigmoid Carcinoid Tumor
2379,20957,Benign carcinoid rectum,Benign carcinoid tumor of the rectum,Rectal Carcinoid Tumor
2380,20960,Ben crcnd prim site unkn,Benign carcinoid tumor of unknown primary site,Carcinoid Tumor
2381,20961,Ben carcinoid bronc/lung,Benign carcinoid tumor of the bronchus and lung,Bronchial Carcinoid Tumor
2382,20962,Benign carcinoid thymus,Benign carcinoid tumor of the thymus,Thymic Carcinoid Tumor
2383,20963,Benign carcinoid stomach,Benign carcinoid tumor of the stomach,Gastric Carcinoid Tumor
2384,20964,Benign carcinoid kidney,Benign carcinoid tumor of the kidney,Kidney Carcinoid Tumor
2385,20965,Ben crcinoid foregut NOS,"Benign carcinoid tumor of foregut, not otherwise specified",Carcinoid Tumor of Foregut
2386,20966,Ben crcinoid midgut NOS,"Benign carcinoid tumor of midgut, not otherwise specified",Midgut Carcinoid Tumor
2387,20967,Ben crcnoid hindgut NOS,"Benign carcinoid tumor of hindgut, not otherwise specified",Carcinoid Tumor of Hindgut
2388,20969,Bengn carcinoid oth site,Benign carcinoid tumor of other sites,Carcinoid Tumor
2389,20970,Sec neuroendo tumor NOS,"Secondary neuroendocrine tumor, unspecified site",Neuroendocrine Tumor
2390,20971,Sec neuroend tu dist lym,Secondary neuroendocrine tumor of distant lymph nodes,Secondary Neuroendocrine Tumor of Lymph Nodes
2391,20972,Sec neuroend tumor-liver,Secondary neuroendocrine tumor of liver,Liver Neuroendocrine Tumor
2392,20973,Sec neuroendo tumor-bone,Secondary neuroendocrine tumor of bone,Bone Secondary Neuroendocrine Tumor
2393,20974,Sec neuroendo tu-periton,Secondary neuroendocrine tumor of peritoneum,Peritoneal Neuroendocrine Tumor
2394,20975,Secondary Merkel cell ca,Secondary Merkel cell carcinoma,Merkel Cell Carcinoma
2395,20979,Sec neuroend tu oth site,Secondary neuroendocrine tumor of other sites,Secondary Neuroendocrine Tumor
2396,2100,Benign neoplasm lip,Benign neoplasm of lip,Lipoma
2397,2101,Benign neoplasm tongue,Benign neoplasm of tongue,Tongue Neoplasm
2398,2102,Ben neo major salivary,Benign neoplasm of major salivary glands,Salivary Gland Neoplasm
2399,2103,Benign neo mouth floor,Benign neoplasm of floor of mouth,Mouth Neoplasm
2400,2104,Benign neo mouth NEC/NOS,Benign neoplasm of other and unspecified parts of mouth,Mouth Neoplasm
2401,2105,Benign neoplasm tonsil,Benign neoplasm of tonsil,Tonsillar Neoplasm
2402,2106,Benign neo oropharyn NEC,Benign neoplasm of other parts of oropharynx,Oropharyngeal Neoplasm
2403,2107,Benign neo nasopharynx,Benign neoplasm of nasopharynx,Nasopharyngeal Adenoma
2404,2108,Benign neo hypopharynx,Benign neoplasm of hypopharynx,Hypopharyngeal Adenoma
2405,2109,Benign neo pharynx NOS,"Benign neoplasm of pharynx, unspecified",Pharyngeal Neoplasm
2406,2110,Benign neo esophagus,Benign neoplasm of esophagus,Esophageal Neoplasm
2407,2111,Benign neoplasm stomach,Benign neoplasm of stomach,Gastric Polyp
2408,2112,Benign neoplasm sm bowel,"Benign neoplasm of duodenum, jejunum, and ileum",Duodenal Neoplasm
2409,2113,Benign neoplasm lg bowel,Benign neoplasm of colon,Colon Polyp
2410,2114,Benign neopl rectum/anus,Benign neoplasm of rectum and anal canal,Rectal and Anal Neoplasm
2411,2115,Ben neo liver/bile ducts,Benign neoplasm of liver and biliary passages,Hepatic Hemangioma
2412,2116,Benign neoplasm pancreas,"Benign neoplasm of pancreas, except islets of Langerhans",Pancreatic Neoplasm
2413,2117,Ben neo islets langerhan,Benign neoplasm of islets of Langerhans,Islet Cell Tumor
2414,2118,Ben neo peritoneum,Benign neoplasm of retroperitoneum and peritoneum,Retroperitoneal and Peritoneal Neoplasm
2415,2119,Ben neo GI tract NEC/NOS,Benign neoplasm of other and unspecified site in the digestive system,Digestive System Neoplasm
2416,2120,Ben neo nasal cav/sinus,"Benign neoplasm of nasal cavities, middle ear, and accessory sinuses",Nasal Cavity and Middle Ear Neoplasm
2417,2121,Benign neo larynx,Benign neoplasm of larynx,Laryngeal Polyp
2418,2122,Benign neo trachea,Benign neoplasm of trachea,Tracheal Tumor
2419,2123,Benign neo bronchus/lung,Benign neoplasm of bronchus and lung,Lung Tumor
2420,2124,Benign neoplasm pleura,Benign neoplasm of pleura,Pleural Neoplasm
2421,2125,Benign neo mediastinum,Benign neoplasm of mediastinum,Thymoma
2422,2126,Benign neoplasm thymus,Benign neoplasm of thymus,Thymoma
2423,2127,Benign neoplasm heart,Benign neoplasm of heart,Benign Heart Tumor
2424,2128,Benign neo resp sys NEC,Benign neoplasm of other specified sites of respiratory and intrathoracic organs,Respiratory and Intrathoracic Neoplasm
2425,2129,Benign neo resp sys NOS,"Benign neoplasm of respiratory and intrathoracic organs, site unspecified",Respiratory and Thoracic Neoplasm
2426,2130,Ben neo skull/face bone,Benign neoplasm of bones of skull and face,Benign Skull and Face Tumor
2427,2131,Ben neo lower jaw bone,Benign neoplasm of lower jaw bone,Benign Jaw Tumor
2428,2132,Benign neo vertebrae,"Benign neoplasm of vertebral column, excluding sacrum and coccyx",Benign Vertebral Neoplasm
2429,2133,Ben neo ribs/stern/clav,"Benign neoplasm of ribs, sternum, and clavicle",Chest Wall Tumor
2430,2134,Ben neo long bones arm,Benign neoplasm of scapula and long bones of upper limb,Benign Bone Tumor
2431,2135,Ben neo bones wrist/hand,Benign neoplasm of short bones of upper limb,Chondrosarcoma of the Upper Limb
2432,2136,Benign neo pelvic girdle,"Benign neoplasm of pelvic bones, sacrum, and coccyx",Benign Bone Tumor
2433,2137,Ben neo long bones leg,Benign neoplasm of long bones of lower limb,Benign Bone Tumor
2434,2138,Ben neo bones ankle/foot,Benign neoplasm of short bones of lower limb,Chondrosarcoma of Lower Limb Bone
2435,2139,Benign neo bone NOS,"Benign neoplasm of bone and articular cartilage, site unspecified",Benign Bone Tumor
2436,2140,Lipoma skin face,Lipoma of skin and subcutaneous tissue of face,Facelipoma
2437,2141,Lipoma skin NEC,Lipoma of other skin and subcutaneous tissue,Skin and Subcutaneous Tissue Lipoma
2438,2142,Lipoma intrathoracic,Lipoma of intrathoracic organs,Thoracic Lipoma
2439,2143,Lipoma intra-abdominal,Lipoma of intra-abdominal organs,Intra-Abdominal Lipoma
2440,2144,Lipoma spermatic cord,Lipoma of spermatic cord,Spermatic Cord Lipoma
2441,2148,Lipoma NEC,Lipoma of other specified sites,Lipoma
2442,2149,Lipoma NOS,"Lipoma, unspecified site",Lipoma
2443,2150,Ben neo soft tissue head,"Other benign neoplasm of connective and other soft tissue of head, face, and neck",Benign Soft Tissue Neoplasm
2444,2152,Ben neo soft tissue arm,"Other benign neoplasm of connective and other soft tissue of upper limb, including shoulder",Soft Tissue Neoplasm of Upper Limb
2445,2153,Ben neo soft tissue leg,"Other benign neoplasm of connective and other soft tissue of lower limb, including hip",Benign Soft Tissue Neoplasm of Lower Limb
2446,2154,Ben neo soft tis thorax,Other benign neoplasm of connective and other soft tissue of thorax,Thoracic Benign Soft Tissue Neoplasm
2447,2155,Ben neo soft tis abdomen,Other benign neoplasm of connective and other soft tissue of abdomen,Abdominal Benign Soft Tissue Neoplasm
2448,2156,Ben neo soft tis pelvis,Other benign neoplasm of connective and other soft tissue of pelvis,Pelvic Soft Tissue Neoplasm
2449,2157,Benign neo trunk NOS,"Other benign neoplasm of connective and other soft tissue of trunk, unspecified",Connective Tissue Neoplasm
2450,2158,Ben neo soft tissue NEC,Other benign neoplasm of connective and other soft tissue of other specified sites,Soft Tissue Neoplasm
2451,2159,Ben neo soft tissue NOS,"Other benign neoplasm of connective and other soft tissue, site unspecified",Connective Tissue Neoplasm
2452,2160,Benign neo skin lip,Benign neoplasm of skin of lip,Lipoma
2453,2161,Benign neo skin eyelid,"Benign neoplasm of eyelid, including canthus",Eyelid Neoplasm
2454,2162,Benign neo skin ear,Benign neoplasm of ear and external auditory canal,Benign Ear Tumor
2455,2163,Benign neo skin face NEC,Benign neoplasm of skin of other and unspecified parts of face,Skin Neoplasm
2456,2164,Ben neo scalp/skin neck,Benign neoplasm of scalp and skin of neck,Skin and Scalp Neoplasm
2457,2165,Benign neo skin trunk,"Benign neoplasm of skin of trunk, except scrotum",Skin Tumor
2458,2166,Benign neo skin arm,"Benign neoplasm of skin of upper limb, including shoulder",Basal Cell Carcinoma of the Skin
2459,2167,Benign neo skin leg,"Benign neoplasm of skin of lower limb, including hip",Skin Tumor of Lower Limb
2460,2168,Benign neoplasm skin NEC,Benign neoplasm of other specified sites of skin,Skin Neoplasm
2461,2169,Benign neoplasm skin NOS,"Benign neoplasm of skin, site unspecified",Skin Neoplasm
2462,217,Benign neoplasm breast,Benign neoplasm of breast,Fibroadenoma of Breast
2463,2180,Submucous leiomyoma,Submucous leiomyoma of uterus,Uterine Leiomyoma
2464,2181,Intramural leiomyoma,Intramural leiomyoma of uterus,Uterine Leiomyoma
2465,2182,Subserous leiomyoma,Subserous leiomyoma of uterus,Uterine Fibroid
2466,2189,Uterine leiomyoma NOS,"Leiomyoma of uterus, unspecified",Uterine Leiomyoma
2467,2190,Benign neo cervix uteri,Benign neoplasm of cervix uteri,Fibroid Uterus
2468,2191,Benign neo corpus uteri,Benign neoplasm of corpus uteri,Fibroid Uterus
2469,2198,Benign neo uterus NEC,Benign neoplasm of other specified parts of uterus,Fibroid Uterus
2470,2199,Benign neo uterus NOS,"Benign neoplasm of uterus, part unspecified",Uterine Fibroid Tumor
2471,220,Benign neoplasm ovary,Benign neoplasm of ovary,Ovarian Tumor
2472,2210,Ben neo fallopian tube,Benign neoplasm of fallopian tube and uterine ligaments,Fallopian Tube and Uterine Ligament Neoplasm
2473,2211,Benign neoplasm vagina,Benign neoplasm of vagina,Vaginal Neoplasm
2474,2212,Benign neoplasm vulva,Benign neoplasm of vulva,Vulvar Neoplasm
2475,2218,Ben neo fem genital NEC,Benign neoplasm of other specified sites of female genital organs,Female Genital Neoplasm
2476,2219,Ben neo fem genital NOS,"Benign neoplasm of female genital organ, site unspecified",Female Genital Neoplasm
2477,2220,Benign neoplasm testis,Benign neoplasm of testis,Testicular Tumor
2478,2221,Benign neoplasm penis,Benign neoplasm of penis,Penile Neoplasm
2479,2222,Benign neoplasm prostate,Benign neoplasm of prostate,Prostate Neoplasm
2480,2223,Benign neo epididymis,Benign neoplasm of epididymis,Epididymal Neoplasm
2481,2224,Benign neoplasm scrotum,Benign neoplasm of scrotum,Scrotal Mass
2482,2228,Ben neo male genital NEC,Benign neoplasm of other specified sites of male genital organs,Genital Tumor
2483,2229,Ben neo male genital NOS,"Benign neoplasm of male genital organ, site unspecified",Prostate Neoplasm
2484,2230,Benign neoplasm kidney,"Benign neoplasm of kidney, except pelvis",Kidney Neoplasm
2485,2231,Benign neo renal pelvis,Benign neoplasm of renal pelvis,Renal Pelvic Neoplasm
2486,2232,Benign neoplasm ureter,Benign neoplasm of ureter,Ureter Neoplasm
2487,2233,Benign neoplasm bladder,Benign neoplasm of bladder,Bladder Tumor
2488,22381,Benign neoplasm urethra,Benign neoplasm of urethra,Urethral Neoplasm
2489,22389,Benign neo urinary NEC,Benign neoplasm of other specified sites of urinary organs,Urinary Organ Neoplasm
2490,2239,Benign neo urinary NOS,"Benign neoplasm of urinary organ, site unspecified",Urinary Organ Neoplasm
2491,2240,Benign neoplasm eyeball,"Benign neoplasm of eyeball, except conjunctiva, cornea, retina, and choroid",Ocular Melanoma
2492,2241,Benign neoplasm orbit,Benign neoplasm of orbit,Orbital Neoplasm
2493,2242,Ben neo lacrimal gland,Benign neoplasm of lacrimal gland,Lacrimal Gland Neoplasm
2494,2243,Benign neo conjunctiva,Benign neoplasm of conjunctiva,Conjunctival Melanoma
2495,2244,Benign neoplasm cornea,Benign neoplasm of cornea,Benign Corneal Neoplasm
2496,2245,Benign neoplasm retina,Benign neoplasm of retina,Retinal Tumor
2497,2246,Benign neoplasm choroid,Benign neoplasm of choroid,Choroid Neoplasm
2498,2247,Ben neo lacrimal duct,Benign neoplasm of lacrimal duct,Lacrimal Duct Neoplasm
2499,2248,Benign neoplasm eye NEC,Benign neoplasm of other specified parts of eye,Other Specified Eye Neoplasm
2500,2249,Benign neoplasm eye NOS,"Benign neoplasm of eye, part unspecified",Eye Tumor
2501,2250,Benign neoplasm brain,Benign neoplasm of brain,Brain Tumor
2502,2251,Benign neo cranial nerve,Benign neoplasm of cranial nerves,Cranial Nerve Neoplasm
2503,2252,Ben neo cerebr meninges,Benign neoplasm of cerebral meninges,Meningioma
2504,2253,Benign neo spinal cord,Benign neoplasm of spinal cord,Spinal Cord Tumor
2505,2254,Ben neo spinal meninges,Benign neoplasm of spinal meninges,Meningeal Meningioma
2506,2258,Benign neo nerv sys NEC,Benign neoplasm of other specified sites of nervous system,Other Specified Nervous System Neoplasm
2507,2259,Benign neo nerv sys NOS,"Benign neoplasm of nervous system, part unspecified",Nervous System Neoplasm
2508,226,Benign neoplasm thyroid,Benign neoplasm of thyroid glands,Thyroid Gland Neoplasm
2509,2270,Benign neoplasm adrenal,Benign neoplasm of adrenal gland,Adrenal Gland Tumor
2510,2271,Benign neo parathyroid,Benign neoplasm of parathyroid gland,Parathyroid Neoplasm
2511,2273,Benign neo pituitary,Benign neoplasm of pituitary gland and craniopharyngeal duct,Pituitary Gland Tumor
2512,2274,Ben neopl pineal gland,Benign neoplasm of pineal gland,Pineal Gland Tumor
2513,2275,Benign neo carotid body,Benign neoplasm of carotid body,Carotid Body Tumor
2514,2276,Ben neo paraganglia NEC,Benign neoplasm of aortic body and other paraganglia,Aortic Body Tumor
2792,34710,Narclpsy w/o cat oth dis,"Narcolepsy in conditions classified elsewhere, without cataplexy",Narcolepsy without Cataplexy
2793,34711,Narcolepsy w cat oth dis,"Narcolepsy in conditions classified elsewhere, with cataplexy",Narcolepsy with Cataplexy
2794,3480,Cerebral cysts,Cerebral cysts,Cerebral Cyst
2795,3481,Anoxic brain damage,Anoxic brain damage,Brain Damage due to Anoxia
2796,3482,Pseudotumor cerebri,Benign intracranial hypertension,Benign Intracranial Hypertension
2797,34830,Encephalopathy NOS,"Encephalopathy, unspecified",Encephalopathy
2798,34831,Metabolic encephalopathy,Metabolic encephalopathy,Metabolic Encephalopathy
2799,34839,Encephalopathy NEC,Other encephalopathy,Encephalopathy
2800,3484,Compression of brain,Compression of brain,Brain Compression
2801,3485,Cerebral edema,Cerebral edema,Cerebral Edema
2802,34881,Temporal sclerosis,Temporal sclerosis,Progressive Supranuclear Palsy
2803,34882,Brain death,Brain death,Brain Death
2804,34889,Brain conditions NEC,Other conditions of brain,Brain Disorder
2805,3489,Brain condition NOS,Unspecified condition of brain,Brain Disorder
2806,3490,Lumbar puncture reaction,Reaction to spinal or lumbar puncture,Spinal or Lumbar Puncture Reaction
2807,3491,Complication cns device,Nervous system complications from surgically implanted device,Device-Related Nervous System Complication
2808,3492,Disorder of meninges NEC,"Disorders of meninges, not elsewhere classified",Meningitis and Meningomyelitis
2809,34931,Accid punc/op lac dura,Accidental puncture or laceration of dura during a procedure,Dural Puncture or Laceration during Procedure
2810,34939,Dural tear NEC,Other dural tear,Dural Tear
2811,34981,Cerebrospinal rhinorrhea,Cerebrospinal fluid rhinorrhea,Cerebrospinal Fluid Rhinorrhea
2812,34982,Toxic encephalopathy,Toxic encephalopathy,Toxic Encephalopathy
2813,34989,Cns disorder NEC,Other specified disorders of nervous system,Nervous System Disorder
2814,3499,Cns disorder NOS,Unspecified disorders of nervous system,Nervous System Disorder
2815,3501,Trigeminal neuralgia,Trigeminal neuralgia,Trigeminal Neuralgia
2816,3502,Atypical face pain,Atypical face pain,Chronic Atypical Face Pain
2817,3508,Trigeminal nerve dis NEC,Other specified trigeminal nerve disorders,Trigeminal Nerve Disorder
2818,3509,Trigeminal nerve dis NOS,"Trigeminal nerve disorder, unspecified",Trigeminal Neuralgia
2819,3510,Bell's palsy,Bell's palsy,Bell's Palsy
2820,3511,Geniculate ganglionitis,Geniculate ganglionitis,Ganglionitis
2821,3518,Facial nerve dis NEC,Other facial nerve disorders,Facial Nerve Disorder
2822,3519,Facial nerve dis NOS,"Facial nerve disorder, unspecified",Facial Nerve Disorder
2823,3520,Olfactory nerve disorder,Disorders of olfactory (1st) nerve,Olfactory Nerve Disorder
2824,3521,Glossopharyng neuralgia,Glossopharyngeal neuralgia,Glossopharyngeal Neuralgia
2825,3522,Glossophar nerve dis NEC,Other disorders of glossopharyngeal [9th] nerve,Glossopharyngeal Neuralgia
2826,34441,Monplga upr lmb dmnt sde,Monoplegia of upper limb affecting dominant side,Dominant Upper Limb Monoplegia
2827,34442,Mnplg upr lmb nondmnt sd,Monoplegia of upper limb affecting nondominant sde,Monoplegia of Upper Limb
2828,3445,Monoplegia NOS,Unspecified monoplegia,Monoplegia
2829,34460,Cauda equina synd NOS,Cauda equina syndrome without mention of neurogenic bladder,Cauda Equina Syndrome
2830,34461,Neurogenic bladder,Cauda equina syndrome with neurogenic bladder,Cauda Equina Syndrome
2831,34481,Locked-in state,Locked-in state,Locked-in Syndrome
2832,34489,Oth spcf paralytic synd,Other specified paralytic syndrome,Paralytic Syndrome
2833,3449,Paralysis NOS,"Paralysis, unspecified",Paralysis
2834,34500,Gen noncv ep w/o intr ep,"Generalized nonconvulsive epilepsy, without mention of intractable epilepsy",Nonconvulsive Epilepsy
2835,34501,Gen nonconv ep w intr ep,"Generalized nonconvulsive epilepsy, with intractable epilepsy",Intractable Epilepsy
2836,34510,Gen cnv epil w/o intr ep,"Generalized convulsive epilepsy, without mention of intractable epilepsy",Generalized Convulsive Epilepsy
2837,34511,Gen cnv epil w intr epil,"Generalized convulsive epilepsy, with intractable epilepsy",Intractable Epilepsy
2838,3452,Petit mal status,Petit mal status,"Epilepsy, Unspecified Type"
2839,3453,Grand mal status,Grand mal status,Grand Mal Seizure
2840,34540,Psymotr epil w/o int epi,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy",Complex Partial Epilepsy
2841,34541,Psymotr epil w intr epil,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, with intractable epilepsy",Complex Partial Epilepsy
2842,34550,Part epil w/o intr epil,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, without mention of intractable epilepsy",Focal Epilepsy
2843,34551,Part epil w intr epil,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with simple partial seizures, with intractable epilepsy",Focal Epilepsy
2844,34560,Inf spasm w/o intr epil,"Infantile spasms, without mention of intractable epilepsy",Infantile Spasms
2845,34561,Inf spasm w intract epil,"Infantile spasms, with intractable epilepsy",Infantile Spasms and Intractable Epilepsy
2846,34570,Epil par cont w/o int ep,"Epilepsia partialis continua, without mention of intractable epilepsy",Partial Epilepsy
2847,34571,Epil par cont w intr epi,"Epilepsia partialis continua, with intractable epilepsy",Intractable Epilepsy
2848,34580,Epilep NEC w/o intr epil,"Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy",Epilepsy and Recurrent Seizures
2849,34581,Epilepsy NEC w intr epil,"Other forms of epilepsy and recurrent seizures, with intractable epilepsy",Intractable Epilepsy
2850,34590,Epilep NOS w/o intr epil,"Epilepsy, unspecified, without mention of intractable epilepsy",Epilepsy
2851,34591,Epilepsy NOS w intr epil,"Epilepsy, unspecified, with intractable epilepsy",Intractable Epilepsy
2852,34600,Mgrn w aura wo ntrc mgrn,"Migraine with aura, without mention of intractable migraine without mention of status migrainosus",Migraine with Aura
2853,34601,Mgrn w aura w ntrc mgrn,"Migraine with aura, with intractable migraine, so stated, without mention of status migrainosus",Migraine with Aura
2854,34602,Mgrn w aur wo ntrc mgrn,"Migraine with aura, without mention of intractable migraine with status migrainosus",Migraine with Aura
2855,34603,Mgrn w aura w ntrc mgrn,"Migraine with aura, with intractable migraine, so stated, with status migrainosus",Migraine with Aura
2856,34610,Mgrn wo aura wo ntrc mgr,"Migraine without aura, without mention of intractable migraine without mention of status migrainosus",Migraine Without Aura
2857,34611,Mgrn wo aura w ntrc mgrn,"Migraine without aura, with intractable migraine, so stated, without mention of status migrainosus",Migraine without Aura
2858,34612,Mgrn wo aura wo ntrc mgr,"Migraine without aura, without mention of intractable migraine with status migrainosus",Migraine without Aura
2859,34613,Mgrn wo aura w ntrc mgrn,"Migraine without aura, with intractable migraine, so stated, with status migrainosus",Migraine
2860,34620,Vrnt mgrn wo ntr mgr NEC,"Variants of migraine, not elsewhere classified, without mention of intractable migraine without mention of status migrainosus",Migraine Variants
2861,34621,Vrnt mgrn w ntrc mgr NEC,"Variants of migraine, not elsewhere classified, with intractable migraine, so stated, without mention of status migrainosus",Intractable Migraine
2862,34622,Var mgr NEC wo ntc mgr,"Variants of migraine, not elsewhere classified, without mention of intractable migraine with status migrainosus",Migraine Variants
2863,34623,Var mgrn NEC w ntrc mgr,"Variants of migraine, not elsewhere classified, with intractable migraine, so stated, with status migrainosus",Intractable Migraine
2864,34630,Hmplg mgr wo ntrc wo st,"Hemiplegic migraine, without mention of intractable migraine without mention of status migrainosus",Hemiplegic Migraine
2865,34631,Hmplg mgrn w ntrc wo st,"Hemiplegic migraine, with intractable migraine, so stated, without mention of status migrainosus",Intractable Migraine with Hemiparesis
2866,34632,Hemplg mgr wo ntrc w st,"Hemiplegic migraine, without mention of intractable migraine with status migrainosus",Hemiplegic Migraine
2867,34633,Hmplg mgrn w ntrc w st,"Hemiplegic migraine, with intractable migraine, so stated, with status migrainosus",Migraine with Hemiplegia
2868,34640,Menst mgr wo ntrc wo st,"Menstrual migraine, without mention of intractable migraine without mention of status migrainosus",Migraine without Menstrual Association
2869,34641,Menstl mgrn w ntrc wo st,"Menstrual migraine, with intractable migraine, so stated, without mention of status migrainosus",Intractable Migraine
2870,34642,Menstl mgr wo ntrc w st,"Menstrual migraine, without mention of intractable migraine with status migrainosus",Migraine without Menstrual Association
2871,34643,Menstl mgrn w ntrc w st,"Menstrual migraine, with intractable migraine, so stated, with status migrainosus",Intractable Migraine
2872,34650,Prst aura wo inf/ntr/st,"Persistent migraine aura without cerebral infarction, without mention of intractable migraine without mention of status migrainosus",Migraine Aura
2873,34651,Prs ara w ntr wo inf/st,"Persistent migraine aura without cerebral infarction, with intractable migraine, so stated, without mention of status migrainosus",Migraine Aura without Cerebral Infarction
2874,34652,Prs ara wo inf/ntr w st,"Persistent migraine aura without cerebral infarction, without mention of intractable migraine with status migrainosus",Migraine Aura
2875,34653,Prs ara wo inf w ntr/st,"Persistent migraine aura without cerebral infarction, with intractable migraine, so stated, with status migrainosus",Migraine Aura without Cerebral Infarction
2876,34660,Prs ara w inf wo ntr/st,"Persistent migraine aura with cerebral infarction, without mention of intractable migraine without mention of status migrainosus",Cerebral Infarction with Migraine Aura
2877,34661,Prs ara w/inf/ntr wo st,"Persistent migraine aura with cerebral infarction, with intractable migraine, so stated, without mention of status migrainosus",Cerebral Infarction Migraine
2878,34662,Prs ara wo ntr w inf/st,"Persistent migraine aura with cerebral infarction, without mention of intractable migraine with status migrainosus",Cerebral Infarction with Migraine Aura
2879,34663,Prst ara w inf w ntr/st,"Persistent migraine aura with cerebral infarction, with intractable migraine, so stated, with status migrainosus",Cerebral Infarction Migraine
2880,30461,Drug depend NEC-contin,"Other specified drug dependence, continuous",Drug Dependence
2881,30462,Drug depend NEC-episodic,"Other specified drug dependence, episodic",Episodic Drug Dependence
2882,30463,Drug depend NEC-in rem,"Other specified drug dependence, in remission",Drug Dependence in Remission
2883,30470,Opioid/other dep-unspec,"Combinations of opioid type drug with any other drug dependence, unspecified",Opioid Use Disorder
2884,30471,Opioid/other dep-contin,"Combinations of opioid type drug with any other drug dependence, continuous",Opioid Use Disorder
2885,30472,Opioid/other dep-episod,"Combinations of opioid type drug with any other drug dependence, episodic",Opioid Use Disorder
2886,30473,Opioid/other dep-remiss,"Combinations of opioid type drug with any other drug dependence, in remission",Opioid Use Disorder in Remission
2887,30480,Comb drug dep NEC-unspec,"Combinations of drug dependence excluding opioid type drug, unspecified",Drug Dependence
2888,30481,Comb drug dep NEC-contin,"Combinations of drug dependence excluding opioid type drug, continuous",Drug Dependence
2889,30482,Comb drug dep NEC-episod,"Combinations of drug dependence excluding opioid type drug, episodic",Drug Dependence
2890,30483,Comb drug dep NEC-remiss,"Combinations of drug dependence excluding opioid type drug, in remission",Drug Dependence in Remission
2891,30490,Drug depend NOS-unspec,"Unspecified drug dependence, unspecified",Drug Dependence
2892,30491,Drug depend NOS-contin,"Unspecified drug dependence, continuous",Drug Dependence
2893,30492,Drug depend NOS-episodic,"Unspecified drug dependence, episodic",Drug Dependence
2894,30493,Drug depend NOS-remiss,"Unspecified drug dependence, in remission",Drug Dependence in Remission
2895,30500,Alcohol abuse-unspec,"Alcohol abuse, unspecified",Alcohol Use Disorder
2896,30501,Alcohol abuse-continuous,"Alcohol abuse, continuous",Alcohol Use Disorder
2897,30502,Alcohol abuse-episodic,"Alcohol abuse, episodic",Alcohol Use Disorder
2898,30503,Alcohol abuse-in remiss,"Alcohol abuse, in remission",Alcohol Use Disorder in Remission
2899,3051,Tobacco use disorder,Tobacco use disorder,Tobacco Addiction
2900,30520,Cannabis abuse-unspec,"Cannabis abuse, unspecified",Cannabis Use Disorder
2901,30521,Cannabis abuse-contin,"Cannabis abuse, continuous",Cannabis Use Disorder
2902,30522,Cannabis abuse-episodic,"Cannabis abuse, episodic",Cannabis Use Disorder
2903,30523,Cannabis abuse-in remiss,"Cannabis abuse, in remission",Cannabis Abuse Remission
